#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 01 05 04 37 999 99.0 99.0  2.60 15.38 11.12 324 9999.0 999.0  25.8 999.0 99.0 99.00
2021 01 05 05 07 999 99.0 99.0  2.83 15.38 12.00 320 9999.0 999.0  25.8 999.0 99.0 99.00
2021 01 05 05 37 999 99.0 99.0  2.84 16.67 12.08 324 9999.0 999.0  25.8 999.0 99.0 99.00
2021 01 05 06 07 999 99.0 99.0  2.70 15.38 11.25 317 9999.0 999.0  25.8 999.0 99.0 99.00
2021 01 05 06 37 999 99.0 99.0  2.64 15.38 11.62 313 9999.0 999.0  25.8 999.0 99.0 99.00
2021 01 05 07 07 999 99.0 99.0  2.75 15.38 11.90 318 9999.0 999.0  25.8 999.0 99.0 99.00
2021 01 05 07 37 999 99.0 99.0  2.73 16.67 11.92 317 9999.0 999.0  25.8 999.0 99.0 99.00
2021 01 05 08 07 999 99.0 99.0  2.73 15.38 11.75 324 9999.0 999.0  25.8 999.0 99.0 99.00
2021 01 05 08 37 999 99.0 99.0  3.30 16.67 12.49 320 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 05 09 37 999 99.0 99.0  2.65 15.38 11.43 323 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 05 10 07 999 99.0 99.0  2.98 15.38 12.43 321 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 05 10 37 999 99.0 99.0  2.80 16.67 12.55 323 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 05 11 07 999 99.0 99.0  2.62 14.29 12.16 320 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 05 11 37 999 99.0 99.0  2.62 13.33 12.18 310 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 05 12 07 999 99.0 99.0  2.49 13.33 11.33 317 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 05 12 37 999 99.0 99.0  2.66 15.38 11.38 321 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 05 13 07 999 99.0 99.0  2.40 15.38 11.10 317 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 05 13 37 999 99.0 99.0  2.10 13.33 10.32 323 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 05 14 07 999 99.0 99.0  2.52 16.67 11.56 321 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 05 14 37 999 99.0 99.0  2.37 15.38 11.41 320 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 05 15 07 999 99.0 99.0  2.21 16.67 10.46 320 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 05 15 37 999 99.0 99.0  2.24 15.38 10.27 323 9999.0 999.0  25.7 999.0 99.0 99.00
2021 01 05 16 07 999 99.0 99.0  2.30 14.29 10.59 318 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 05 16 37 999 99.0 99.0  2.09 13.33 10.31 323 9999.0 999.0  25.6 999.0 99.0 99.00
2021 01 05 17 07 999 99.0 99.0  2.15 15.38 10.67 317 9999.0 999.0  25.6 999.0 99.0 99.00
