YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 12 09 05 999 99.0 99.0  2.20 13.00 99.00 999 9999.0 999.0  26.4 999.0 99.0 99.00
2004 12 09 06 999 99.0 99.0  2.00 15.00 99.00 999 9999.0 999.0  26.4 999.0 99.0 99.00
2004 12 09 07 999 99.0 99.0  2.10 15.00 99.00 999 9999.0 999.0  26.3 999.0 99.0 99.00
2004 12 09 08 999 99.0 99.0  1.90 15.00 99.00 999 9999.0 999.0  26.2 999.0 99.0 99.00
2004 12 09 09 999 99.0 99.0  2.30 15.00 99.00 999 9999.0 999.0  26.2 999.0 99.0 99.00
2004 12 09 10 999 99.0 99.0  2.20 14.00 99.00 999 9999.0 999.0  26.2 999.0 99.0 99.00
2004 12 09 11 999 99.0 99.0  2.30 15.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 09 12 999 99.0 99.0  2.40 15.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 09 13 999 99.0 99.0  2.30 14.00 99.00 999 9999.0 999.0  26.2 999.0 99.0 99.00
2004 12 09 14 999 99.0 99.0  2.40 15.00 99.00 999 9999.0 999.0  26.1 999.0 99.0 99.00
2004 12 09 15 999 99.0 99.0  2.40 14.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 09 16 999 99.0 99.0  2.40 13.00 99.00 999 9999.0 999.0  26.1 999.0 99.0 99.00
2004 12 09 17 999 99.0 99.0  2.40 14.00 99.00 999 9999.0 999.0  26.1 999.0 99.0 99.00
2004 12 09 18 999 99.0 99.0  2.20 13.00 99.00 999 9999.0 999.0  26.2 999.0 99.0 99.00
2004 12 09 19 999 99.0 99.0  2.60 15.00 99.00 999 9999.0 999.0  26.1 999.0 99.0 99.00
2004 12 09 20 999 99.0 99.0  2.50 12.00 99.00 999 9999.0 999.0  26.1 999.0 99.0 99.00
2004 12 09 21 999 99.0 99.0  2.70 15.00 99.00 999 9999.0 999.0  26.2 999.0 99.0 99.00
2004 12 09 22 999 99.0 99.0  2.80 18.00 99.00 999 9999.0 999.0  26.1 999.0 99.0 99.00
2004 12 09 23 999 99.0 99.0  2.90  6.00 99.00 999 9999.0 999.0  26.1 999.0 99.0 99.00
2004 12 10 00 999 99.0 99.0  3.00 13.00 99.00 999 9999.0 999.0  26.1 999.0 99.0 99.00
2004 12 10 01 999 99.0 99.0  3.30  7.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 10 02 999 99.0 99.0  3.30  8.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 10 03 999 99.0 99.0  3.80  8.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 10 04 999 99.0 99.0  3.50  8.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 10 05 999 99.0 99.0  4.00  8.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 10 06 999 99.0 99.0  4.00 10.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 10 07 999 99.0 99.0  3.60 10.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 10 08 999 99.0 99.0  3.50 10.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 10 09 999 99.0 99.0  3.70 10.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 10 10 999 99.0 99.0  3.50 10.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 10 11 999 99.0 99.0  4.00 11.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 10 12 999 99.0 99.0  4.00 12.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 10 13 999 99.0 99.0  4.00 12.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 10 14 999 99.0 99.0  4.00 14.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 10 15 999 99.0 99.0  4.00 12.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 10 16 999 99.0 99.0  4.50 11.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 10 17 999 99.0 99.0  4.10 12.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 10 18 999 99.0 99.0  4.10 13.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 10 19 999 99.0 99.0  4.00 13.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 10 20 999 99.0 99.0  4.40 13.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 10 21 999 99.0 99.0  4.00 12.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 10 22 999 99.0 99.0  4.50 13.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 10 23 999 99.0 99.0  3.50 12.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 11 00 999 99.0 99.0  4.00 13.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 11 01 999 99.0 99.0  3.50 11.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 11 02 999 99.0 99.0  3.40 12.00 99.00 999 9999.0 999.0  25.5 999.0 99.0 99.00
2004 12 11 03 999 99.0 99.0  4.00 11.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 11 04 999 99.0 99.0  3.50 10.00 99.00 999 9999.0 999.0  25.5 999.0 99.0 99.00
2004 12 11 05 999 99.0 99.0  3.50 10.00 99.00 999 9999.0 999.0  25.5 999.0 99.0 99.00
2004 12 11 06 999 99.0 99.0  3.50 12.00 99.00 999 9999.0 999.0  25.4 999.0 99.0 99.00
2004 12 11 07 999 99.0 99.0  3.40 12.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 11 08 999 99.0 99.0  3.00 11.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 11 09 999 99.0 99.0  3.00 10.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 11 10 999 99.0 99.0  3.00 13.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 11 11 999 99.0 99.0  3.00 13.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 11 12 999 99.0 99.0  2.60  9.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 11 13 999 99.0 99.0  2.70 12.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 11 14 999 99.0 99.0  2.50 13.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 11 15 999 99.0 99.0  2.60  9.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 11 16 999 99.0 99.0  3.00 12.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 11 17 999 99.0 99.0  2.50 11.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 11 18 999 99.0 99.0  2.70 11.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 11 19 999 99.0 99.0  2.40 11.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 11 20 999 99.0 99.0  2.50 12.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 11 21 999 99.0 99.0  2.60 11.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 11 22 999 99.0 99.0  2.40 10.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 11 23 999 99.0 99.0  2.40 11.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 12 00 999 99.0 99.0  2.20 12.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 12 01 999 99.0 99.0  2.40 11.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 12 02 999 99.0 99.0  2.50 12.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 12 03 999 99.0 99.0  3.00 14.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 12 04 999 99.0 99.0  2.60 11.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 12 05 999 99.0 99.0  2.90 12.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 12 06 999 99.0 99.0  2.90 13.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 12 07 999 99.0 99.0  2.80 11.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 12 08 999 99.0 99.0  2.60 13.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 12 09 999 99.0 99.0  2.60 12.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 12 10 999 99.0 99.0  2.40 12.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 12 11 999 99.0 99.0  2.50 12.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 12 12 999 99.0 99.0  2.50 12.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 12 13 999 99.0 99.0  2.40 12.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 12 14 999 99.0 99.0  2.20 11.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 12 15 999 99.0 99.0  2.00  9.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 12 16 999 99.0 99.0  2.30 11.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 12 17 999 99.0 99.0  2.00 12.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 12 18 999 99.0 99.0  2.10 11.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 12 19 999 99.0 99.0  2.00 12.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 12 20 999 99.0 99.0  2.00 12.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 12 21 999 99.0 99.0  2.00 11.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 12 22 999 99.0 99.0  1.90 10.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 12 23 999 99.0 99.0  2.00  9.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 13 00 999 99.0 99.0  2.00 11.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 13 01 999 99.0 99.0  1.90 11.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 13 02 999 99.0 99.0  1.90 11.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 13 03 999 99.0 99.0  1.80 12.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 13 04 999 99.0 99.0  1.80 11.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 13 05 999 99.0 99.0  1.90 12.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 13 06 999 99.0 99.0  1.90 11.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 13 07 999 99.0 99.0  1.80 12.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 13 08 999 99.0 99.0  1.60 12.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 13 09 999 99.0 99.0  1.60  9.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 13 10 999 99.0 99.0  1.60 12.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 13 11 999 99.0 99.0  1.80  9.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 13 12 999 99.0 99.0  1.70 11.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 13 13 999 99.0 99.0  1.70 11.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 13 14 999 99.0 99.0  2.00 11.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 13 15 999 99.0 99.0  2.00 18.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 13 16 999 99.0 99.0  2.20 18.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 13 17 999 99.0 99.0  2.50 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 13 18 999 99.0 99.0  3.00 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 13 19 999 99.0 99.0  3.50 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 13 20 999 99.0 99.0  3.40 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 13 21 999 99.0 99.0  2.90 17.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 13 22 999 99.0 99.0  3.20 15.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 13 23 999 99.0 99.0  3.50 15.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 14 00 999 99.0 99.0  3.00 15.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 14 01 999 99.0 99.0  3.10 14.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 14 02 999 99.0 99.0  3.00 17.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 14 03 999 99.0 99.0  3.10 17.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 14 04 999 99.0 99.0  3.00 17.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 14 05 999 99.0 99.0  3.10 15.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 14 06 999 99.0 99.0  3.00 12.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 14 07 999 99.0 99.0  2.90 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 14 08 999 99.0 99.0  2.70 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 14 09 999 99.0 99.0  3.00 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 14 10 999 99.0 99.0  2.40 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 14 11 999 99.0 99.0  2.70 14.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 14 12 999 99.0 99.0  2.40 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 14 13 999 99.0 99.0  2.20 14.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 14 14 999 99.0 99.0  2.30 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 14 15 999 99.0 99.0  2.30 13.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 14 16 999 99.0 99.0  2.20 14.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 14 17 999 99.0 99.0  2.00 12.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 14 18 999 99.0 99.0  2.00 12.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 14 19 999 99.0 99.0  2.20 12.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 14 20 999 99.0 99.0  1.90 14.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 14 21 999 99.0 99.0  1.90 12.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 14 22 999 99.0 99.0  2.10 13.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 14 23 999 99.0 99.0  1.80 12.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 15 00 999 99.0 99.0  2.00 12.00 99.00 999 9999.0 999.0  26.2 999.0 99.0 99.00
2004 12 15 01 999 99.0 99.0  1.80 18.00 99.00 999 9999.0 999.0  26.2 999.0 99.0 99.00
2004 12 15 02 999 99.0 99.0  2.00 14.00 99.00 999 9999.0 999.0  26.2 999.0 99.0 99.00
2004 12 15 03 999 99.0 99.0  2.00 11.00 99.00 999 9999.0 999.0  26.2 999.0 99.0 99.00
2004 12 15 04 999 99.0 99.0  2.10 17.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 15 05 999 99.0 99.0  2.20 17.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 15 06 999 99.0 99.0  2.90 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 15 07 999 99.0 99.0  3.00 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 15 08 999 99.0 99.0  3.30 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 15 09 999 99.0 99.0  3.60 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 15 10 999 99.0 99.0  4.40 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 15 11 999 99.0 99.0  4.50 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 15 12 999 99.0 99.0  4.40 18.00 99.00 999 9999.0 999.0  25.4 999.0 99.0 99.00
2004 12 15 13 999 99.0 99.0  4.60 17.00 99.00 999 9999.0 999.0  25.5 999.0 99.0 99.00
2004 12 15 14 999 99.0 99.0  4.50 18.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 15 15 999 99.0 99.0  5.00 18.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 15 16 999 99.0 99.0  5.00 15.00 99.00 999 9999.0 999.0  25.5 999.0 99.0 99.00
2004 12 15 17 999 99.0 99.0  4.80 17.00 99.00 999 9999.0 999.0  25.4 999.0 99.0 99.00
2004 12 15 18 999 99.0 99.0  4.60 18.00 99.00 999 9999.0 999.0  25.4 999.0 99.0 99.00
2004 12 15 19 999 99.0 99.0  5.60 15.00 99.00 999 9999.0 999.0  25.5 999.0 99.0 99.00
2004 12 15 20 999 99.0 99.0  4.00 14.00 99.00 999 9999.0 999.0  25.5 999.0 99.0 99.00
2004 12 15 21 999 99.0 99.0  5.00 18.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 15 22 999 99.0 99.0  4.90 17.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 15 23 999 99.0 99.0  4.30 14.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 16 00 999 99.0 99.0  4.30 18.00 99.00 999 9999.0 999.0  25.9 999.0 99.0 99.00
2004 12 16 01 999 99.0 99.0  4.20 15.00 99.00 999 9999.0 999.0  25.9 999.0 99.0 99.00
2004 12 16 02 999 99.0 99.0  4.40 15.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 16 03 999 99.0 99.0  4.30 17.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 16 04 999 99.0 99.0  3.40 17.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 16 05 999 99.0 99.0  3.40 14.00 99.00 999 9999.0 999.0  25.7 999.0 99.0 99.00
2004 12 16 06 999 99.0 99.0  3.90 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 16 07 999 99.0 99.0  3.40 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 16 08 999 99.0 99.0  4.00 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 16 09 999 99.0 99.0  3.50 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 16 10 999 99.0 99.0  3.70 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 16 11 999 99.0 99.0  3.80 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 16 12 999 99.0 99.0  3.80 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 16 13 999 99.0 99.0  4.10 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 16 14 999 99.0 99.0  3.80 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 16 15 999 99.0 99.0  4.10 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 16 16 999 99.0 99.0  4.00 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 16 17 999 99.0 99.0  4.10 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 16 18 999 99.0 99.0  3.80 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 16 19 999 99.0 99.0  3.80 14.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 16 20 999 99.0 99.0  3.70 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 16 21 999 99.0 99.0  3.50 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 16 22 999 99.0 99.0  2.90 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 16 23 999 99.0 99.0  3.20 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 17 00 999 99.0 99.0  3.20 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 17 01 999 99.0 99.0  3.20 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 17 02 999 99.0 99.0  3.00 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 17 03 999 99.0 99.0  2.90 13.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 17 04 999 99.0 99.0  2.70 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 17 05 999 99.0 99.0  2.40 14.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 17 06 999 99.0 99.0  2.70 12.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 17 07 999 99.0 99.0  2.50 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 17 08 999 99.0 99.0  2.30 12.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 17 09 999 99.0 99.0  2.50 13.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 17 10 999 99.0 99.0  2.10 14.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 17 11 999 99.0 99.0  2.20 14.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 17 12 999 99.0 99.0  2.00 14.00 99.00 999 9999.0 999.0  25.5 999.0 99.0 99.00
2004 12 17 13 999 99.0 99.0  2.10 13.00 99.00 999 9999.0 999.0  25.4 999.0 99.0 99.00
2004 12 17 14 999 99.0 99.0  2.00 14.00 99.00 999 9999.0 999.0  25.4 999.0 99.0 99.00
2004 12 17 15 999 99.0 99.0  2.00 13.00 99.00 999 9999.0 999.0  25.5 999.0 99.0 99.00
2004 12 17 16 999 99.0 99.0  2.40 14.00 99.00 999 9999.0 999.0  25.4 999.0 99.0 99.00
2004 12 17 17 999 99.0 99.0  2.30 14.00 99.00 999 9999.0 999.0  25.5 999.0 99.0 99.00
2004 12 17 18 999 99.0 99.0  2.20 14.00 99.00 999 9999.0 999.0  25.5 999.0 99.0 99.00
2004 12 17 19 999 99.0 99.0  2.20 13.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 17 20 999 99.0 99.0  2.30 12.00 99.00 999 9999.0 999.0  25.5 999.0 99.0 99.00
2004 12 17 21 999 99.0 99.0  2.30 14.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 17 22 999 99.0 99.0  2.20 13.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 17 23 999 99.0 99.0  2.00 12.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 18 00 999 99.0 99.0  2.10 14.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 18 01 999 99.0 99.0  2.00 12.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 18 02 999 99.0 99.0  2.10 12.00 99.00 999 9999.0 999.0  26.0 999.0 99.0 99.00
2004 12 18 03 999 99.0 99.0  2.20 13.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 18 04 999 99.0 99.0  2.20 13.00 99.00 999 9999.0 999.0  25.8 999.0 99.0 99.00
2004 12 18 05 999 99.0 99.0  2.50 14.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 18 06 999 99.0 99.0  2.80 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 18 07 999 99.0 99.0  3.00 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 18 08 999 99.0 99.0  3.30 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 18 09 999 99.0 99.0  3.30 17.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 18 10 999 99.0 99.0  3.80 15.00 99.00 999 9999.0 999.0  25.5 999.0 99.0 99.00
2004 12 18 11 999 99.0 99.0  3.80 14.00 99.00 999 9999.0 999.0  25.4 999.0 99.0 99.00
2004 12 18 12 999 99.0 99.0  3.10 14.00 99.00 999 9999.0 999.0  25.5 999.0 99.0 99.00
2004 12 18 13 999 99.0 99.0  2.90 14.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 18 14 999 99.0 99.0  3.30 15.00 99.00 999 9999.0 999.0  25.5 999.0 99.0 99.00
2004 12 18 15 999 99.0 99.0  3.30 13.00 99.00 999 9999.0 999.0  25.4 999.0 99.0 99.00
2004 12 18 16 999 99.0 99.0  3.40 15.00 99.00 999 9999.0 999.0  25.4 999.0 99.0 99.00
2004 12 18 17 999 99.0 99.0  3.50 15.00 99.00 999 9999.0 999.0  25.4 999.0 99.0 99.00
2004 12 18 18 999 99.0 99.0  3.20 14.00 99.00 999 9999.0 999.0  25.4 999.0 99.0 99.00
2004 12 18 19 999 99.0 99.0  3.20 13.00 99.00 999 9999.0 999.0  25.4 999.0 99.0 99.00
2004 12 18 20 999 99.0 99.0  3.30 15.00 99.00 999 9999.0 999.0  25.4 999.0 99.0 99.00
2004 12 18 21 999 99.0 99.0  3.30 13.00 99.00 999 9999.0 999.0  25.5 999.0 99.0 99.00
2004 12 18 22 999 99.0 99.0  3.10 12.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 18 23 999 99.0 99.0  3.00 14.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 19 00 999 99.0 99.0  2.80 12.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 19 01 999 99.0 99.0  2.60 15.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 19 02 999 99.0 99.0  2.60 13.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 19 03 999 99.0 99.0  2.60 14.00 99.00 999 9999.0 999.0  25.6 999.0 99.0 99.00
2004 12 19 04 999 99.0 99.0  2.70 13.00 99.00 999 9999.0 999.0  25.5 999.0 99.0 99.00
