Date,WVHT,DPD,MWD,WVHT_Mean,WVHT_Var,Obs
2012-11-23,1.29,11.76,350.0,1.0557692307692308,0.007905384615384618,3.0
2012-11-24,2.28,11.11,350.0,2.0453846153846156,0.016577846153846162,7.0
2012-11-25,1.95,11.11,352.0,1.7257692307692307,0.012881384615384626,4.0
2012-11-26,2.57,16.67,331.0,2.2784615384615385,0.01824553846153842,4.0
2012-11-27,2.99,13.33,338.0,2.5834615384615387,0.04916753846153842,7.0
2012-11-28,1.95,10.53,9.0,1.7496153846153848,0.010995846153846144,4.0
2012-11-29,1.64,12.5,7.0,1.4657692307692307,0.010337384615384613,3.0
2012-11-30,3.04,13.33,352.0,2.6103846153846155,0.048315846153846174,10.0
2012-12-01,1.75,13.33,0.0,1.603846153846154,0.010224615384615377,6.0
2012-12-02,1.8,13.33,319.0,1.276923076923077,0.057718153846153794,4.0
2012-12-03,2.33,13.33,311.0,2.1056,0.015109,8.0
2012-12-04,2.48,11.11,328.0,1.958076923076923,0.043832153846153826,7.0
2012-12-05,1.82,9.88,325.0,1.4495652173913045,0.042295256916995976,4.0
2012-12-06,1.43,10.53,357.0,1.2612,0.007494333333333359,3.0
2012-12-07,1.47,11.76,357.0,1.301923076923077,0.00988015384615384,4.0
2012-12-08,2.09,15.38,305.0,1.4576,0.05946899999999999,9.0
2012-12-09,2.43,14.29,319.0,1.9946153846153847,0.028489846153846147,8.0
2012-12-10,1.93,12.5,336.0,1.7217391304347827,0.006096837944664038,5.0
2012-12-11,2.07,9.09,45.0,1.84,0.032448,3.0
2012-12-12,2.53,9.09,42.0,2.1580769230769232,0.051024153846153844,2.0
2012-12-13,2.68,9.88,42.0,2.3534615384615383,0.03239153846153847,2.0
2012-12-14,3.33,9.88,38.0,2.7853846153846153,0.05276984615384622,7.0
2012-12-15,2.53,9.88,42.0,2.181153846153846,0.023578615384615337,4.0
2012-12-16,1.94,9.09,49.0,1.783076923076923,0.009718153846153856,3.0
2012-12-17,2.63,9.09,44.0,2.275384615384615,0.024081846153846106,3.0
2012-12-18,2.47,11.76,336.0,2.2703846153846152,0.012659846153846162,3.0
2012-12-19,2.53,9.88,41.0,2.358846153846154,0.00802661538461538,3.0
2012-12-20,2.48,8.33,34.0,2.186923076923077,0.012062153846153865,3.0
2012-12-21,2.45,18.18,7.0,2.0538461538461537,0.039648615384615386,4.0
2012-12-22,3.77,15.38,9.0,2.9846153846153842,0.10551384615384615,10.0
2012-12-23,2.08,13.33,9.0,1.8180769230769231,0.024728153846153855,7.0
2012-12-24,1.22,11.76,13.0,1.0248,0.004734333333333336,3.0
2012-12-25,3.93,15.38,322.0,3.435769230769231,0.07588138461538448,18.0
2012-12-26,2.52,13.33,325.0,2.0080769230769233,0.04967215384615389,7.0
2012-12-27,2.61,16.67,317.0,1.7365384615384616,0.21055153846153854,10.0
2012-12-28,2.3,14.29,317.0,2.0742307692307693,0.019041384615384644,10.0
2012-12-29,1.83,18.18,317.0,1.6176923076923078,0.027410461538461557,7.0
2012-12-30,4.18,15.38,317.0,3.231923076923077,0.1913441538461538,18.0
2012-12-31,4.66,15.38,318.0,3.9806666666666666,0.12216380952380922,20.0
2013-01-01,4.0,14.29,318.0,3.5184615384615388,0.07107753846153854,18.0
2013-01-02,3.46,13.33,321.0,2.9968,0.08048100000000008,12.0
2013-01-03,3.32,13.33,317.0,2.7634615384615384,0.0876635384615385,10.0
2013-01-04,2.65,8.33,40.0,2.4476923076923076,0.01334646153846153,5.0
2013-01-05,3.42,9.88,45.0,3.0380769230769227,0.029264153846153832,6.0
2013-01-06,2.57,10.53,48.0,2.3173076923076925,0.013492461538461516,4.0
2013-01-07,2.1,7.14,48.0,1.8819230769230768,0.007896153846153837,3.0
2013-01-08,2.5,13.33,322.0,2.0723076923076924,0.033186461538461526,6.0
2013-01-09,1.99,13.33,311.0,1.7468000000000001,0.0059143333333333435,5.0
2013-01-10,1.67,7.69,38.0,1.5088461538461537,0.007450615384615373,3.0
2013-01-11,2.32,10.53,35.0,2.018846153846154,0.024634615384615442,3.0
2013-01-12,2.39,12.5,17.0,2.1231999999999998,0.02391433333333333,5.0
2013-01-13,2.13,11.76,41.0,1.787692307692308,0.01917846153846156,4.0
2013-01-14,2.47,13.33,325.0,2.2575,0.024880434782608755,8.0
2013-01-15,2.74,13.33,310.0,2.42,0.030588235294117656,8.0
2013-01-16,2.62,14.29,321.0,2.3333333333333335,0.04934492753623192,8.0
2013-01-17,2.42,22.22,300.0,2.1942857142857144,0.01611868131868138,8.0
2013-01-18,3.54,18.18,303.0,3.07,0.055263157894736854,16.0
2013-01-19,3.84,16.67,310.0,3.468,0.03733333333333338,16.0
2013-01-20,4.52,16.67,317.0,3.9124,0.07416899999999997,16.0
2013-01-21,2.94,13.33,318.0,2.5995833333333334,0.022665036231884095,8.0
2013-01-22,3.53,15.38,324.0,3.1085000000000003,0.06436078947368425,16.0
2013-01-23,2.01,13.33,317.0,1.7224000000000002,0.02428566666666665,6.0
2013-01-24,1.79,14.29,319.0,1.5519999999999998,0.027566666666666722,7.0
2013-01-25,2.3,15.38,324.0,1.9138461538461538,0.050488615384615375,7.0
2013-01-26,1.72,13.33,319.0,1.5458333333333334,0.009199275362318833,7.0
2013-01-27,1.81,14.29,301.0,1.1604347826086958,0.024704347826086992,4.0
2013-01-28,3.86,16.67,315.0,3.1766666666666663,0.08313333333333335,15.0
2013-01-29,,,,,,16.0
2013-01-30,,,,,,7.0
2013-01-31,,,,,,8.0
2013-02-01,,,,,,15.0
2013-02-02,,,,,,6.0
2013-02-03,,,,,,4.0
2013-02-04,,,,,,3.0
2013-02-05,,,,,,5.0
2013-02-06,,,,,,4.0
2013-02-07,,,,,,4.0
2013-02-08,,,,,,12.0
2013-02-09,,,,,,15.0
2013-02-10,3.72,15.38,319.0,3.3144,0.0463506666666667,15.0
2013-02-11,2.88,13.33,338.0,2.5323076923076924,0.029610461538461554,8.0
2013-02-12,2.15,11.76,331.0,1.8507692307692307,0.014063384615384613,4.0
2013-02-13,1.98,16.67,312.0,1.7892307692307692,0.009935384615384617,6.0
2013-02-14,1.64,14.29,314.0,1.4461538461538461,0.0071126153846153796,4.0
2013-02-15,2.9,15.38,325.0,2.5176923076923075,0.04029046153846142,12.0
2013-02-16,2.71,14.29,322.0,2.4534615384615384,0.02347153846153855,6.0
2013-02-17,3.42,18.18,311.0,2.823846153846154,0.10100061538461548,15.0
2013-02-18,3.0,16.67,314.0,2.758846153846154,0.017610615384615412,8.0
2013-02-19,2.35,9.09,38.0,2.0865384615384617,0.01028753846153846,4.0
2013-02-20,2.16,7.14,40.0,1.9865384615384616,0.008727538461538443,2.0
2013-02-21,2.49,8.33,41.0,2.181923076923077,0.03737615384615384,3.0
2013-02-22,2.39,9.09,47.0,2.1453846153846152,0.012745846153846153,4.0
2013-02-23,2.4,9.88,44.0,2.1756,0.015217333333333381,4.0
2013-02-24,2.07,9.88,35.0,1.8659999999999999,0.008274999999999984,3.0
2013-02-25,2.05,15.38,346.0,1.9153846153846152,0.007009846153846157,5.0
2013-02-26,2.15,14.29,349.0,1.9828000000000001,0.009545999999999956,5.0
2013-02-27,1.85,12.5,342.0,1.7226923076923077,0.005508461538461545,3.0
2013-02-28,2.68,16.67,318.0,2.3664,0.05780733333333324,12.0
2013-03-01,3.31,15.38,319.0,2.7346153846153842,0.06474584615384611,10.0
2013-03-02,3.12,14.29,339.0,2.8070833333333334,0.04009981884057965,8.0
2013-03-03,2.03,12.5,332.0,1.801153846153846,0.015602615384615388,4.0
2013-03-04,3.64,18.18,340.0,2.6542307692307694,0.35504138461538465,16.0
2013-03-05,3.13,15.38,342.0,2.637307692307692,0.06511646153846151,15.0
2013-03-06,1.96,12.5,348.0,1.781923076923077,0.004184153846153863,5.0
2013-03-07,1.79,16.67,315.0,1.4649999999999999,0.01522600000000001,7.0
2013-03-08,1.27,13.33,331.0,1.1023076923076922,0.00728246153846154,4.0
2013-03-09,2.29,12.5,332.0,1.7515384615384615,0.06212553846153849,5.0
2013-03-10,3.63,12.5,317.0,2.4899999999999998,0.45776800000000006,15.0
2013-03-11,3.39,13.33,319.0,2.5896153846153847,0.11714784615384613,10.0
2013-03-12,2.05,11.76,332.0,1.7673076923076925,0.02234046153846151,5.0
2013-03-13,2.67,16.67,317.0,2.1330769230769233,0.03457415384615385,10.0
2013-03-14,2.16,13.33,322.0,1.7630769230769232,0.033166153846153824,6.0
2013-03-15,1.91,11.76,332.0,1.5632,0.02036433333333337,3.0
2013-03-16,3.38,11.76,315.0,2.7703846153846152,0.08626784615384615,6.0
2013-03-17,3.37,12.5,328.0,2.8757692307692304,0.1090573846153847,8.0
2013-03-18,2.64,10.53,355.0,2.332692307692308,0.03729246153846147,5.0
2013-03-19,1.97,10.53,357.0,1.565,0.040937999999999974,4.0
2013-03-20,1.67,18.18,312.0,0.9881818181818182,0.05256796536796539,4.0
2013-03-21,3.18,15.38,312.0,2.6907692307692304,0.04599938461538462,16.0
2013-03-22,2.78,14.29,318.0,2.2684,0.07506400000000013,12.0
2013-03-23,2.02,11.11,317.0,1.8446153846153845,0.012289846153846143,6.0
2013-03-24,1.64,10.53,307.0,1.463076923076923,0.005446153846153846,3.0
2013-03-25,2.38,16.67,318.0,1.9752941176470586,0.029588970588235265,8.0
2013-03-26,1.98,16.67,319.0,1.7315384615384617,0.022229538461538453,6.0
2013-03-27,2.84,8.33,35.0,2.4492307692307693,0.06035138461538463,3.0
2013-03-28,1.7,6.25,35.0,1.5446153846153845,0.007945846153846158,2.0
2013-03-29,1.85,7.14,35.0,1.626923076923077,0.022246153846153836,2.0
2013-03-30,2.17,15.38,325.0,1.851764705882353,0.038902941176470605,8.0
2013-03-31,3.18,9.88,339.0,2.7903846153846152,0.03344384615384612,8.0
2013-04-01,3.99,13.33,346.0,3.5045454545454544,0.10078787878787866,10.0
2013-04-02,2.74,11.76,348.0,2.3934615384615388,0.04808753846153844,7.0
2013-04-03,1.82,9.88,355.0,1.4975999999999998,0.02226066666666666,4.0
2013-04-04,2.77,18.18,317.0,1.8446153846153845,0.20886584615384618,15.0
2013-04-05,3.77,15.38,312.0,3.227307692307692,0.06502046153846153,18.0
2013-04-06,2.75,15.38,317.0,2.238076923076923,0.03516815384615385,10.0
2013-04-07,1.69,13.33,317.0,1.4596153846153848,0.008331846153846145,6.0
2013-04-08,3.19,15.38,315.0,2.6704000000000003,0.040995666666666646,15.0
2013-04-09,1.99,14.29,304.0,1.6242307692307691,0.029433384615384632,6.0
2013-04-10,1.43,11.76,304.0,1.3326923076923076,0.003484461538461537,3.0
2013-04-11,1.25,9.09,34.0,1.103076923076923,0.005462153846153812,2.0
2013-04-12,1.36,9.09,45.0,1.2553846153846153,0.0038498461538461603,2.0
2013-04-13,1.68,13.33,297.0,1.3836000000000002,0.018648999999999943,4.0
2013-04-14,1.99,10.53,324.0,1.685,0.02774599999999999,5.0
2013-04-15,1.49,9.88,325.0,1.2953846153846154,0.0074578461538461534,3.0
2013-04-16,1.13,8.33,348.0,0.9880769230769231,0.004096153846153858,2.0
2013-04-17,1.06,8.33,38.0,0.9338461538461539,0.004128615384615397,1.0
2013-04-18,2.04,12.5,315.0,1.8661538461538463,0.014896615384615406,6.0
2013-04-19,1.93,11.76,319.0,1.7792307692307692,0.00518338461538462,4.0
2013-04-20,1.46,9.09,40.0,1.2612,0.014627666666666686,3.0
2013-04-21,1.12,9.09,31.0,1.0207692307692307,0.002847384615384613,3.0
2013-04-22,1.1,9.88,315.0,0.928076923076923,0.013768153846153852,3.0
2013-04-23,1.49,9.09,312.0,1.2434615384615384,0.02459953846153844,3.0
2013-04-24,1.52,10.53,336.0,1.2253846153846153,0.018697846153846145,3.0
2013-04-25,1.53,11.76,335.0,1.2969230769230768,0.008478153846153852,5.0
2013-04-26,1.39,11.11,319.0,1.27,0.00278,3.0
2013-04-27,,,,,,3.0
2013-04-28,,,,,,5.0
2013-04-29,,,,,,3.0
2013-04-30,,,,,,2.0
2013-05-01,,,,,,2.0
2013-05-02,,,,,,3.0
2013-05-03,,,,,,2.0
2013-05-04,,,,,,2.0
2013-05-05,,,,,,3.0
2013-05-06,,,,,,2.0
2013-05-07,,,,,,2.0
2013-05-08,1.04,9.09,353.0,1.02,0.0008000000000000014,2.0
2013-05-09,1.05,9.88,339.0,0.9223076923076923,0.002474461538461537,2.0
2013-05-10,1.63,9.88,340.0,1.1316666666666666,0.04980579710144929,4.0
2013-05-11,2.24,11.11,338.0,1.948076923076923,0.026984153846153856,5.0
2013-05-12,1.98,6.25,35.0,1.8188461538461538,0.00875461538461539,4.0
2013-05-13,1.94,7.14,24.0,1.761153846153846,0.01041061538461539,3.0
2013-05-14,1.6,7.69,35.0,1.426923076923077,0.006598153846153853,2.0
2013-05-15,1.45,10.53,4.0,1.3111538461538463,0.007770615384615411,3.0
2013-05-16,1.33,5.88,40.0,1.2653846153846153,0.0016578461538461573,2.0
2013-05-17,1.3,6.25,48.0,1.156923076923077,0.0036781538461538405,2.0
2013-05-18,1.08,8.33,37.0,0.9896153846153847,0.0027638461538461523,3.0
2013-05-19,1.22,10.53,324.0,0.9711538461538461,0.007178615384615381,3.0
2013-05-20,1.85,9.09,349.0,1.5808000000000002,0.021332666666666666,3.0
2013-05-21,1.58,9.09,353.0,1.4116,0.00859733333333331,4.0
2013-05-22,1.82,14.29,319.0,1.6291666666666667,0.016981884057971023,8.0
2013-05-23,1.63,14.29,311.0,1.4063636363636363,0.005814718614718606,6.0
2013-05-24,1.3,9.88,335.0,1.2230769230769232,0.0028221538461538458,4.0
2013-05-25,1.58,9.09,38.0,1.4226923076923077,0.010356461538461535,2.0
2013-05-26,1.68,9.09,55.0,1.4433333333333334,0.008762318840579686,1.0
2013-05-27,1.43,6.25,52.0,1.2525,0.014167391304347816,1.0
2013-05-28,1.09,8.33,54.0,0.9508695652173913,0.00492648221343874,1.0
2013-05-29,0.92,7.69,54.0,0.8288,0.0015526666666666673,1.0
2013-05-30,0.99,7.69,24.0,0.8079166666666667,0.00656503623188406,1.0
2013-05-31,1.21,6.25,51.0,0.9796,0.02289566666666666,1.0
2013-06-01,1.23,9.09,352.0,1.1172,0.003987666666666662,2.0
2013-06-02,1.47,6.67,47.0,1.3069230769230769,0.005910153846153842,2.0
2013-06-03,1.75,7.14,45.0,1.583846153846154,0.006696615384615381,3.0
2013-06-04,1.77,10.53,326.0,1.6256,0.01188400000000002,4.0
2013-06-05,1.84,9.88,24.0,1.5244,0.03181733333333333,3.0
2013-06-06,1.49,8.33,41.0,1.3692307692307693,0.005895384615384612,2.0
2013-06-07,1.69,7.69,45.0,1.4942307692307693,0.013313384615384621,1.0
2013-06-08,1.59,9.88,20.0,1.3988461538461539,0.0036506153846153954,1.0
2013-06-09,1.48,7.14,40.0,1.4165384615384615,0.002911538461538449,1.0
2013-06-10,1.67,8.33,28.0,1.5123076923076924,0.0036824615384615394,1.0
2013-06-11,1.64,7.69,40.0,1.4256,0.013233999999999998,1.0
2013-06-12,1.8,7.69,40.0,1.5744,0.010625666666666663,2.0
2013-06-13,2.17,9.88,42.0,1.9835999999999998,0.017982333333333322,2.0
2013-06-14,2.06,9.09,40.0,1.905,0.021185999999999972,2.0
2013-06-15,1.82,9.09,38.0,1.6747999999999998,0.008834333333333338,2.0
2013-06-16,1.51,9.09,48.0,1.4268,0.0033726666666666614,2.0
2013-06-17,1.57,8.33,49.0,1.3592,0.010182666666666689,1.0
2013-06-18,1.46,7.69,45.0,1.3145833333333334,0.009617210144927552,1.0
2013-06-19,1.16,6.25,41.0,1.0538461538461539,0.00472061538461539,1.0
2013-06-20,0.99,8.33,42.0,0.9246153846153846,0.0013138461538461474,1.0
2013-06-21,1.11,7.14,47.0,1.008076923076923,0.0031521538461538475,1.0
2013-06-22,1.44,6.25,49.0,1.3176923076923077,0.00885046153846155,1.0
2013-06-23,1.5,6.67,49.0,1.3311538461538461,0.007266615384615387,1.0
2013-06-24,1.41,13.33,321.0,1.2908695652173914,0.006881027667984181,4.0
2013-06-25,1.47,11.76,324.0,1.3173076923076923,0.004780461538461538,3.0
2013-06-26,1.41,11.76,331.0,1.2119230769230769,0.011960153846153836,3.0
2013-06-27,1.09,10.53,317.0,1.0196,0.0013456666666666636,2.0
2013-06-28,1.07,9.88,342.0,0.9664,0.006032333333333334,2.0
2013-06-29,1.1,8.33,355.0,0.9973076923076923,0.006676461538461532,2.0
2013-06-30,1.23,7.69,3.0,1.0911538461538461,0.004634615384615389,2.0
2013-07-01,1.17,7.69,353.0,1.0611538461538461,0.004122615384615378,2.0
2013-07-02,1.42,6.67,34.0,1.268076923076923,0.0041281538461538595,2.0
2013-07-03,1.56,7.69,18.0,1.3680769230769232,0.009448153846153806,2.0
2013-07-04,1.2,7.69,23.0,1.0484615384615386,0.007677538461538447,1.0
2013-07-05,1.37,9.88,40.0,1.2136,0.008599,2.0
2013-07-06,1.02,8.33,35.0,0.8903846153846153,0.002643846153846157,2.0
2013-07-07,0.79,7.69,7.0,0.7276923076923076,0.0012424615384615384,1.0
2013-07-08,0.83,4.76,30.0,0.7569230769230769,0.0009421538461538476,1.0
2013-07-09,1.23,6.67,48.0,1.0342307692307693,0.00984938461538461,1.0
2013-07-10,1.71,7.69,47.0,1.5450000000000002,0.011602000000000008,1.0
2013-07-11,1.85,7.14,38.0,1.6788461538461539,0.0071786153846153744,2.0
2013-07-12,1.61,8.33,42.0,1.4784615384615383,0.006741538461538461,2.0
2013-07-13,1.2,8.33,49.0,1.0707692307692307,0.007895384615384611,1.0
2013-07-14,0.94,7.14,48.0,0.8438461538461539,0.0018326153846153822,1.0
2013-07-15,0.96,5.88,40.0,0.8488461538461538,0.0015146153846153857,1.0
2013-07-16,0.98,6.67,51.0,0.9293333333333333,0.0013209523809523834,1.0
2013-07-17,1.2,7.14,49.0,1.0780769230769232,0.006160153846153844,1.0
2013-07-18,1.36,7.69,54.0,1.1676923076923076,0.01401846153846154,1.0
2013-07-19,1.23,7.14,48.0,1.0803846153846153,0.015635846153846125,1.0
2013-07-20,1.16,9.88,37.0,1.0703846153846155,0.001867846153846153,1.0
2013-07-21,1.1,9.09,45.0,0.9946153846153846,0.0028738461538461595,1.0
2013-07-22,1.01,7.69,37.0,0.8861538461538461,0.0054646153846153855,1.0
2013-07-23,1.03,7.69,18.0,0.905,0.006297999999999994,2.0
2013-07-24,1.0,9.88,352.0,0.8796153846153847,0.004123846153846166,2.0
2013-07-25,0.92,9.09,14.0,0.7988461538461539,0.0034186153846153815,1.0
2013-07-26,0.99,9.09,37.0,0.9057692307692308,0.0034493846153846154,1.0
2013-07-27,1.08,4.35,40.0,0.9623999999999999,0.0029523333333333376,1.0
2013-07-28,1.2,6.67,49.0,1.0253846153846153,0.005393846153846155,1.0
2013-07-29,1.71,8.33,55.0,1.3612,0.025719333333333302,1.0
2013-07-30,1.13,8.33,47.0,0.981923076923077,0.004000153846153848,1.0
2013-07-31,1.27,5.26,47.0,1.0553846153846154,0.007857846153846139,1.0
2013-08-01,1.55,7.14,42.0,1.323846153846154,0.00985661538461537,1.0
2013-08-02,1.28,6.67,35.0,1.1707692307692308,0.0022713846153846187,1.0
2013-08-03,1.18,8.33,37.0,1.0557692307692308,0.0039453846153846015,1.0
2013-08-04,1.13,8.33,38.0,1.0515384615384615,0.002037538461538464,1.0
2013-08-05,1.08,5.56,47.0,0.985,0.005842000000000007,1.0
2013-08-06,1.0,5.0,44.0,0.8999999999999999,0.003432000000000001,1.0
2013-08-07,0.98,9.09,348.0,0.8908,0.0039826666666666665,2.0
2013-08-08,0.97,11.11,301.0,0.8612000000000001,0.002827666666666668,2.0
2013-08-09,1.02,8.33,0.0,0.9207692307692308,0.002687384615384609,2.0
2013-08-10,1.62,4.76,48.0,1.3776923076923078,0.024362461538461565,3.0
2013-08-11,1.34,6.25,44.0,1.243846153846154,0.005200615384615402,2.0
2013-08-12,1.21,6.25,42.0,1.1312,0.001944333333333324,1.0
2013-08-13,1.24,6.25,44.0,1.135,0.0022019999999999974,1.0
2013-08-14,1.12,5.26,51.0,1.0269230769230768,0.002534153846153854,1.0
2013-08-15,1.25,5.88,41.0,1.0984615384615386,0.003941538461538463,1.0
2013-08-16,1.43,6.25,44.0,1.3376923076923077,0.0016904615384615363,1.0
2013-08-17,1.34,7.14,42.0,1.176153846153846,0.007632615384615371,2.0
2013-08-18,1.05,7.69,49.0,0.9164,0.005990666666666658,1.0
2013-08-19,0.76,7.69,55.0,0.7161538461538461,0.0013206153846153832,1.0
2013-08-20,0.83,9.88,3.0,0.7126923076923077,0.003988461538461535,1.0
2013-08-21,0.75,9.09,0.0,0.6712,0.001919333333333332,2.0
2013-08-22,0.97,9.09,7.0,0.8629999999999999,0.009222105263157887,2.0
2013-08-23,0.93,9.09,2.0,0.833076923076923,0.003974153846153856,2.0
2013-08-24,0.93,4.76,48.0,0.8412000000000001,0.0026693333333333356,1.0
2013-08-25,1.19,6.67,40.0,1.0150000000000001,0.009026000000000011,1.0
2013-08-26,1.15,6.67,40.0,1.031923076923077,0.005664153846153841,1.0
2013-08-27,1.02,5.56,47.0,0.9203846153846154,0.002859846153846152,1.0
2013-08-28,0.68,11.76,262.0,0.6234615384615385,0.0012155384615384626,1.0
2013-08-29,1.18,7.14,14.0,1.0342307692307693,0.009393384615384626,2.0
2013-08-30,1.21,9.09,6.0,1.1176000000000001,0.0029273333333333248,2.0
2013-08-31,1.37,9.88,3.0,1.1711538461538462,0.009562615384615397,3.0
2013-09-01,1.18,6.67,45.0,1.0392307692307692,0.0066153846153846185,2.0
2013-09-02,1.21,13.33,356.0,1.041923076923077,0.010632153846153845,3.0
2013-09-03,1.26,11.76,9.0,1.0403846153846155,0.007851846153846154,3.0
2013-09-04,0.91,8.33,6.0,0.8142307692307693,0.001873384615384616,2.0
2013-09-05,0.84,14.29,325.0,0.7503846153846154,0.00380384615384615,2.0
2013-09-06,1.1,12.5,324.0,0.9753846153846154,0.004873846153846156,3.0
2013-09-07,1.17,11.11,329.0,1.0511538461538463,0.0043626153846153875,3.0
2013-09-08,1.04,9.88,331.0,0.948,0.00385833333333333,2.0
2013-09-09,1.02,9.88,326.0,0.9341666666666667,0.0031123188405797154,2.0
2013-09-10,1.25,14.29,328.0,0.96,0.014150000000000001,4.0
2013-09-11,1.66,12.5,321.0,1.4603846153846154,0.010243846153846145,6.0
2013-09-12,1.65,7.69,359.0,1.4026923076923077,0.047420461538461536,3.0
2013-09-13,1.77,7.69,18.0,1.5203846153846154,0.024251846153846186,2.0
2013-09-14,1.67,7.69,28.0,1.5011538461538463,0.00794661538461538,2.0
2013-09-15,1.69,8.33,31.0,1.4692307692307693,0.006223384615384631,2.0
2013-09-16,1.51,11.76,324.0,1.3980769230769232,0.0023441538461538487,2.0
2013-09-17,1.9,7.14,33.0,1.6653846153846152,0.008593846153846148,1.0
2013-09-18,1.52,7.69,37.0,1.3261111111111112,0.006425163398692804,1.0
2013-09-19,1.21,7.69,42.0,1.0907692307692307,0.004215384615384628,1.0
2013-09-20,1.07,7.14,44.0,0.9788461538461538,0.004042615384615392,1.0
2013-09-21,1.75,11.11,0.0,1.416923076923077,0.05299015384615384,3.0
2013-09-22,1.78,9.88,3.0,1.609230769230769,0.00687138461538461,4.0
2013-09-23,1.4,11.76,16.0,1.2273076923076922,0.00847646153846152,3.0
2013-09-24,1.38,5.88,35.0,1.2742307692307693,0.0022253846153846204,2.0
2013-09-25,1.44,7.14,41.0,1.2888461538461538,0.008146615384615393,2.0
2013-09-26,1.16,7.14,37.0,1.021153846153846,0.002514615384615395,2.0
2013-09-27,1.14,11.76,4.0,1.043076923076923,0.0019741538461538464,2.0
2013-09-28,1.67,12.5,324.0,1.5068000000000001,0.008456000000000009,4.0
2013-09-29,1.58,9.88,340.0,1.3911538461538462,0.014050615384615378,3.0
2013-09-30,1.29,9.88,343.0,1.1484,0.00416399999999999,2.0
2013-10-01,1.24,11.76,359.0,1.1684615384615384,0.0013335384615384574,3.0
2013-10-02,1.53,12.5,9.0,1.3476923076923077,0.006058461538461532,3.0
2013-10-03,1.8,12.5,0.0,1.4757692307692307,0.01709738461538464,4.0
2013-10-04,1.28,11.11,7.0,1.1184615384615386,0.004373538461538451,3.0
2013-10-05,1.46,13.33,325.0,1.1630769230769231,0.044622153846153846,3.0
2013-10-06,1.45,11.76,328.0,1.3488461538461538,0.004746615384615382,4.0
2013-10-07,1.57,9.88,345.0,1.4053846153846155,0.003553846153846155,3.0
2013-10-08,1.59,8.33,14.0,1.466923076923077,0.004654153846153858,3.0
2013-10-09,1.68,9.09,27.0,1.5476923076923077,0.005306461538461551,2.0
2013-10-10,1.35,9.88,40.0,1.1824,0.005127333333333322,2.0
2013-10-11,1.4,9.09,44.0,1.2904166666666665,0.00415199275362319,3.0
2013-10-12,1.27,10.53,331.0,1.188076923076923,0.0027841538461538472,3.0
2013-10-13,1.51,13.33,315.0,1.27,0.01272800000000001,4.0
2013-10-14,1.13,11.76,319.0,1.03,0.004400000000000003,4.0
2013-10-15,1.95,12.5,322.0,1.5234615384615384,0.09736753846153853,6.0
2013-10-16,1.77,10.53,346.0,1.5499999999999998,0.009519999999999995,5.0
2013-10-17,1.19,10.53,328.0,1.0784615384615384,0.0030775384615384575,3.0
2013-10-18,1.25,13.33,310.0,1.0307692307692309,0.009839384615384611,4.0
2013-10-19,2.38,12.5,342.0,2.047307692307692,0.033460461538461564,7.0
2013-10-20,3.2,10.53,336.0,2.8561538461538465,0.028408615384615397,8.0
2013-10-21,2.79,15.38,318.0,2.602692307692308,0.01947646153846155,9.0
2013-10-22,2.33,13.33,308.0,2.1376923076923076,0.012522461538461527,8.0
2013-10-23,1.89,11.76,317.0,1.7084615384615385,0.007933538461538459,4.0
2013-10-24,1.69,9.88,350.0,1.521153846153846,0.008450615384615391,3.0
2013-10-25,1.31,11.11,11.0,1.1326923076923077,0.003588461538461539,3.0
2013-10-26,1.17,11.76,319.0,1.0692307692307692,0.0036713846153846176,3.0
2013-10-27,1.29,11.11,348.0,1.008846153846154,0.01206661538461538,3.0
2013-10-28,2.63,13.33,311.0,2.051153846153846,0.0692426153846154,10.0
2013-10-29,2.03,12.5,317.0,1.7449999999999999,0.010841999999999997,8.0
2013-10-30,1.81,11.76,321.0,1.5634615384615385,0.007711538461538457,7.0
2013-10-31,1.8,12.5,311.0,1.544230769230769,0.011217384615384622,8.0
2013-11-01,1.78,12.5,314.0,1.6076,0.008977333333333332,7.0
2013-11-02,1.94,8.33,357.0,1.8176923076923077,0.00511446153846154,4.0
2013-11-03,1.82,7.69,23.0,1.5953846153846152,0.009073846153846134,3.0
2013-11-04,1.93,14.29,308.0,1.7273076923076922,0.006700461538461545,5.0
2013-11-05,1.68,11.76,329.0,1.5607692307692307,0.0032393846153846158,3.0
2013-11-06,1.73,11.76,319.0,1.5108333333333333,0.00933840579710146,4.0
2013-11-07,3.05,12.5,352.0,2.476111111111111,0.08486045751633975,7.0
2013-11-08,2.33,9.88,4.0,1.6938461538461538,0.02735261538461536,3.0
2013-11-09,3.17,15.38,329.0,2.8892307692307693,0.015071384615384627,8.0
2013-11-10,5.3,12.5,348.0,4.333461538461538,0.43422353846153816,12.0
2013-11-11,3.5,11.11,11.0,2.8834615384615385,0.0742715384615384,7.0
2013-11-12,2.41,11.76,14.0,2.1307692307692307,0.029551384615384584,4.0
2013-11-13,5.8,15.38,357.0,4.723076923076923,0.2268461538461537,20.0
2013-11-14,4.14,14.29,350.0,3.477692307692308,0.04949046153846152,12.0
2013-11-15,3.64,14.29,355.0,2.7983999999999996,0.15299733333333357,12.0
2013-11-16,1.56,9.88,356.0,1.56,,4.0
2013-11-17,,,,,,2.0
2013-11-18,0.93,9.09,33.0,0.7834615384615385,0.007655538461538456,1.0
